texto,label
Paciente com convulsões recorrentes e perda de consciência. Histórico de comorbidades relatado.,urgente
"Paciente comparece para avaliação preventiva anual, tudo normal. Histórico de comorbidades relatado.",normal
Paciente relata cansaço e mal-estar leve nos últimos dias.,atencao
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Acompanhado por familiar.",urgente
Vacinação de rotina realizada sem intercorrências. Acompanhado por familiar.,normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Acompanhado por familiar.",urgente
Exame oftalmológico de rotina sem achados relevantes. Encaminhado pelo pronto atendimento.,normal
"Dor lombar moderada, sem sinais neurológicos associados. Paciente do sexo feminino, 45 anos.",atencao
"Trauma craniano grave após acidente, paciente inconsciente. Histórico de comorbidades relatado.",urgente
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Acompanhado por familiar.,urgente
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Histórico de comorbidades relatado.",normal
"Raio-x de tórax sem alterações, paciente assintomático. Sem histórico médico relevante.",normal
"Consulta de retorno, paciente estável, sem sintomas novos.",normal
Exame oftalmológico de rotina sem achados relevantes. Sem histórico médico relevante.,normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Sem histórico médico relevante.",urgente
"Exame oftalmológico de rotina sem achados relevantes. Paciente do sexo masculino, 62 anos.",normal
"Paciente com histórico de alergia relata leve reação cutânea. Paciente do sexo masculino, 62 anos.",atencao
"Paciente apresenta dor torácica intensa e falta de ar súbita. Paciente do sexo masculino, 62 anos.",urgente
"Paciente comparece para avaliação preventiva anual, tudo normal. Acompanhado por familiar.",normal
"Paciente comparece para avaliação preventiva anual, tudo normal. Sem histórico médico relevante.",normal
Sinais de acidente vascular cerebral: perda de força e fala arrastada.,urgente
"Dor lombar moderada, sem sinais neurológicos associados. Paciente do sexo feminino, 45 anos.",atencao
"Paciente relata tosse persistente há uma semana, sem falta de ar. Paciente do sexo masculino, 62 anos.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Sem histórico médico relevante.",normal
Paciente relata cansaço e mal-estar leve nos últimos dias. Encaminhado pelo pronto atendimento.,atencao
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Histórico de comorbidades relatado.,urgente
"Hemorragia intensa, paciente com sinais de choque hipovolêmico. Sem histórico médico relevante.",urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Acompanhado por familiar.",urgente
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Paciente do sexo feminino, 45 anos.",urgente
"Resultado de exame de rotina normal, sem necessidade de intervenção. Sem histórico médico relevante.",normal
"Hemograma completo dentro da normalidade, sem sinais de infecção. Paciente do sexo feminino, 45 anos.",normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo.",urgente
Reação alérgica grave com edema de glote e dificuldade respiratória.,urgente
"Consulta de retorno, paciente estável, sem sintomas novos. Histórico de comorbidades relatado.",normal
"Paciente relata tosse persistente há uma semana, sem falta de ar. Acompanhado por familiar.",atencao
Reação alérgica grave com edema de glote e dificuldade respiratória.,urgente
"Pequena ferida com sinais iniciais de inflamação, sem pus. Paciente do sexo feminino, 45 anos.",atencao
"Paciente relata check-up de rotina, sem queixas relevantes.",normal
"Hemograma completo dentro da normalidade, sem sinais de infecção. Acompanhado por familiar.",normal
"Exame oftalmológico de rotina sem achados relevantes. Paciente do sexo feminino, 45 anos.",normal
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Histórico de comorbidades relatado.,urgente
Reação alérgica grave com edema de glote e dificuldade respiratória. Histórico de comorbidades relatado.,urgente
Paciente com convulsões recorrentes e perda de consciência. Histórico de comorbidades relatado.,urgente
"Consulta de retorno, paciente estável, sem sintomas novos. Sem histórico médico relevante.",normal
"Raio-x de tórax sem alterações, paciente assintomático. Paciente do sexo masculino, 62 anos.",normal
Exame oftalmológico de rotina sem achados relevantes. Acompanhado por familiar.,normal
"Resultado de exame de rotina normal, sem necessidade de intervenção. Encaminhado pelo pronto atendimento.",normal
Paciente com convulsões recorrentes e perda de consciência. Sem histórico médico relevante.,urgente
"Resultado de exame de rotina normal, sem necessidade de intervenção. Acompanhado por familiar.",normal
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Sem histórico médico relevante.",atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Paciente do sexo feminino, 45 anos.",atencao
"Pequena ferida com sinais iniciais de inflamação, sem pus.",atencao
"Queixa de dor abdominal leve a moderada, sem sinais de alarme. Paciente do sexo masculino, 62 anos.",atencao
"Resultado de exame de rotina normal, sem necessidade de intervenção. Acompanhado por familiar.",normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Paciente do sexo masculino, 62 anos.",urgente
Exame oftalmológico de rotina sem achados relevantes. Encaminhado pelo pronto atendimento.,normal
Vacinação de rotina realizada sem intercorrências. Encaminhado pelo pronto atendimento.,normal
"Paciente com convulsões recorrentes e perda de consciência. Paciente do sexo masculino, 62 anos.",urgente
"Paciente com histórico de alergia relata leve reação cutânea. Paciente do sexo masculino, 62 anos.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Encaminhado pelo pronto atendimento.",normal
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Sem histórico médico relevante.",normal
"Consulta de retorno, paciente estável, sem sintomas novos. Histórico de comorbidades relatado.",normal
"Paciente comparece para avaliação preventiva anual, tudo normal. Paciente do sexo feminino, 45 anos.",normal
"Reação alérgica grave com edema de glote e dificuldade respiratória. Paciente do sexo feminino, 45 anos.",urgente
Paciente com convulsões recorrentes e perda de consciência. Acompanhado por familiar.,urgente
"Consulta de retorno, paciente estável, sem sintomas novos. Sem histórico médico relevante.",normal
"Paciente relata check-up de rotina, sem queixas relevantes. Sem histórico médico relevante.",normal
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo masculino, 62 anos.",urgente
Paciente relata cansaço e mal-estar leve nos últimos dias. Acompanhado por familiar.,atencao
Paciente com convulsões recorrentes e perda de consciência. Encaminhado pelo pronto atendimento.,urgente
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Acompanhado por familiar.",atencao
"Pequena ferida com sinais iniciais de inflamação, sem pus.",atencao
"Hemograma completo dentro da normalidade, sem sinais de infecção. Paciente do sexo masculino, 62 anos.",normal
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação. Paciente do sexo masculino, 62 anos.",atencao
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação. Sem histórico médico relevante.",atencao
"Trauma craniano grave após acidente, paciente inconsciente.",urgente
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Paciente do sexo masculino, 62 anos.",urgente
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa.",urgente
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
Paciente relata cansaço e mal-estar leve nos últimos dias. Sem histórico médico relevante.,atencao
"Sinais de acidente vascular cerebral: perda de força e fala arrastada. Paciente do sexo masculino, 62 anos.",urgente
"Dor lombar moderada, sem sinais neurológicos associados.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Sem histórico médico relevante.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Encaminhado pelo pronto atendimento.",atencao
Paciente relata cansaço e mal-estar leve nos últimos dias. Sem histórico médico relevante.,atencao
"Paciente apresenta dor torácica intensa e falta de ar súbita. Paciente do sexo feminino, 45 anos.",urgente
"Paciente com febre baixa persistente há 3 dias, sem outros sintomas graves. Encaminhado pelo pronto atendimento.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Encaminhado pelo pronto atendimento.",normal
"Paciente comparece para avaliação preventiva anual, tudo normal. Acompanhado por familiar.",normal
"Hemograma completo dentro da normalidade, sem sinais de infecção. Histórico de comorbidades relatado.",normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo.",urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Sem histórico médico relevante.",urgente
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Encaminhado pelo pronto atendimento.",urgente
"Dor lombar moderada, sem sinais neurológicos associados. Paciente do sexo masculino, 62 anos.",atencao
"Trauma craniano grave após acidente, paciente inconsciente. Histórico de comorbidades relatado.",urgente
"Trauma craniano grave após acidente, paciente inconsciente. Histórico de comorbidades relatado.",urgente
"Raio-x de tórax sem alterações, paciente assintomático. Encaminhado pelo pronto atendimento.",normal
Paciente com histórico de alergia relata leve reação cutânea. Acompanhado por familiar.,atencao
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Acompanhado por familiar.",normal
"Queixa de dor abdominal leve a moderada, sem sinais de alarme. Histórico de comorbidades relatado.",atencao
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo.",urgente
Exame oftalmológico de rotina sem achados relevantes.,normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Sem histórico médico relevante.",urgente
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo.",urgente
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Paciente do sexo feminino, 45 anos.",urgente
"Raio-x de tórax sem alterações, paciente assintomático. Paciente do sexo masculino, 62 anos.",normal
"Dor lombar moderada, sem sinais neurológicos associados. Acompanhado por familiar.",atencao
"Pressão arterial levemente elevada, recomendado acompanhamento. Sem histórico médico relevante.",atencao
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo feminino, 45 anos.",urgente
"Paciente relata check-up de rotina, sem queixas relevantes. Encaminhado pelo pronto atendimento.",normal
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Histórico de comorbidades relatado.",normal
"Trauma craniano grave após acidente, paciente inconsciente. Histórico de comorbidades relatado.",urgente
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Sem histórico médico relevante.",urgente
Reação alérgica grave com edema de glote e dificuldade respiratória. Encaminhado pelo pronto atendimento.,urgente
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Histórico de comorbidades relatado.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Acompanhado por familiar.",atencao
